GeneID	meanvect
ENSG00000232109	0
ENSG00000232110	0.36
ENSG00000232111	0
ENSG00000232112	281.88
ENSG00000232113	0
ENSG00000232114	0
ENSG00000232115	0
ENSG00000232117	0.135
ENSG00000232118	1.715
ENSG00000232119	55.34
ENSG00000232120	0
ENSG00000232121	0
ENSG00000232124	0
ENSG00000232125	0
ENSG00000232128	0
ENSG00000232130	0
ENSG00000232131	0
ENSG00000232132	0
ENSG00000232133	0
ENSG00000232134	0.72
ENSG00000232135	0
ENSG00000232136	0.09
ENSG00000232138	0
ENSG00000232139	0.385
ENSG00000232140	0.045
ENSG00000232142	0.81
ENSG00000232144	0
ENSG00000232145	0
ENSG00000232148	0
ENSG00000232149	9.635
ENSG00000232150	0.75
ENSG00000232153	0
ENSG00000232154	0
ENSG00000232155	0
ENSG00000232158	0
ENSG00000232159	0
ENSG00000232160	1.335
ENSG00000232161	0
ENSG00000232162	0.25
ENSG00000232163	0.22
ENSG00000232164	0.435
ENSG00000232165	0
ENSG00000232166	0
ENSG00000232167	0
ENSG00000232168	0
ENSG00000232170	0
ENSG00000232172	0
ENSG00000232173	0
ENSG00000232174	0
ENSG00000232175	0
ENSG00000232176	1.03
ENSG00000232177	0.805
ENSG00000232179	0
ENSG00000232183	0
ENSG00000232184	0.325
ENSG00000232185	0
ENSG00000232186	0.455
ENSG00000232187	0.625
ENSG00000232188	0
ENSG00000232190	0.03
ENSG00000232192	0.22
ENSG00000232193	0
ENSG00000232194	0.085
ENSG00000232195	0
ENSG00000232197	0.12
ENSG00000232198	0
ENSG00000232199	0
ENSG00000232200	0
ENSG00000232202	0.135
ENSG00000232203	0
ENSG00000232204	0.025
ENSG00000232205	0
ENSG00000232208	0
ENSG00000232211	0
ENSG00000232212	0
ENSG00000232215	0
ENSG00000232216	0
ENSG00000232217	0
ENSG00000232218	1.455
ENSG00000232220	2.325
ENSG00000232223	0
ENSG00000232225	0.075
ENSG00000232226	0
ENSG00000232227	0
ENSG00000232228	0.875
ENSG00000232229	0
ENSG00000232230	0
ENSG00000232233	0.4
ENSG00000232234	0.1
ENSG00000232235	0
ENSG00000232237	0.365
ENSG00000232238	0
ENSG00000232239	0
ENSG00000232240	0
ENSG00000232241	0
ENSG00000232242	0
ENSG00000232245	0
ENSG00000232249	0
ENSG00000232252	0
ENSG00000232254	0
ENSG00000232258	0
ENSG00000232259	0
ENSG00000232260	0.785
ENSG00000232261	0
ENSG00000232263	0
ENSG00000232264	0
ENSG00000232265	0.09
ENSG00000232267	0
ENSG00000232268	0.06
ENSG00000232271	0
ENSG00000232273	0.475
ENSG00000232277	0.115
ENSG00000232281	0
ENSG00000232282	0.625
ENSG00000232283	0
ENSG00000232284	1.18
ENSG00000232285	0
ENSG00000232286	0
ENSG00000232287	0
ENSG00000232290	0
ENSG00000232292	0
ENSG00000232293	0
ENSG00000232294	0
ENSG00000232296	0
ENSG00000232298	0.415
ENSG00000232299	0
ENSG00000232300	6.825
ENSG00000232301	0.095
ENSG00000232303	1.125
ENSG00000232305	1.15
ENSG00000232306	0
ENSG00000232307	0
ENSG00000232309	0
ENSG00000232310	0.02
ENSG00000232314	0
ENSG00000232316	0
ENSG00000232320	14.465
ENSG00000232325	0.065
ENSG00000232327	0
ENSG00000232328	0.195
ENSG00000232332	0
ENSG00000232333	0.28
ENSG00000232334	0.115
ENSG00000232335	0.44
ENSG00000232337	0
ENSG00000232341	0
ENSG00000232342	0.39
ENSG00000232344	0.345
ENSG00000232346	0.35
ENSG00000232347	0
ENSG00000232349	0.115
ENSG00000232350	0
ENSG00000232352	0.45
ENSG00000232353	0.175
ENSG00000232354	2.97
ENSG00000232355	0
ENSG00000232358	0
ENSG00000232359	0
ENSG00000232360	0.165
ENSG00000232361	0
ENSG00000232362	0
ENSG00000232363	0.11
ENSG00000232366	0
ENSG00000232368	0
ENSG00000232369	0
ENSG00000232370	0
ENSG00000232373	0.15
ENSG00000232374	0.07
ENSG00000232375	0
ENSG00000232377	0.22
ENSG00000232378	0
ENSG00000232379	0.165
ENSG00000232380	0.085
ENSG00000232381	0
ENSG00000232382	0.015
ENSG00000232383	0
ENSG00000232385	0
ENSG00000232386	0.23
ENSG00000232387	11.755
ENSG00000232388	38.535
ENSG00000232389	0.165
ENSG00000232390	0
ENSG00000232391	0
ENSG00000232392	0
ENSG00000232393	0.065
ENSG00000232394	0
ENSG00000232395	0.075
ENSG00000232396	0.265
ENSG00000232398	0.44
ENSG00000232399	0
ENSG00000232400	0
ENSG00000232401	0
ENSG00000232403	0.21
ENSG00000232406	0.08
ENSG00000232407	0.5
ENSG00000232408	0
ENSG00000232409	0
ENSG00000232412	1.405
ENSG00000232413	0
ENSG00000232415	0
ENSG00000232416	0
ENSG00000232418	0
ENSG00000232419	0
ENSG00000232420	0
ENSG00000232422	0.275
ENSG00000232423	0
ENSG00000232424	0
ENSG00000232429	0
ENSG00000232430	0
ENSG00000232431	0
ENSG00000232433	0
ENSG00000232434	1.745
ENSG00000232436	0
ENSG00000232437	0
ENSG00000232439	0.12
ENSG00000232442	8.51
ENSG00000232444	0
ENSG00000232445	4.515
ENSG00000232446	0
ENSG00000232447	0
ENSG00000232448	0
ENSG00000232450	1.03
ENSG00000232451	0
ENSG00000232453	0.055
ENSG00000232454	7.26
ENSG00000232455	0.32
ENSG00000232456	0
ENSG00000232457	4.275
ENSG00000232458	0
ENSG00000232459	0
ENSG00000232460	0
ENSG00000232463	0
ENSG00000232464	0
ENSG00000232465	0
ENSG00000232466	1.2
ENSG00000232467	0.11
ENSG00000232470	0.315
ENSG00000232471	0
ENSG00000232472	3.59
ENSG00000232474	0
ENSG00000232475	0
ENSG00000232479	0.045
ENSG00000232480	0.28
ENSG00000232482	0
ENSG00000232485	2.255
ENSG00000232486	0.335
ENSG00000232487	0
ENSG00000232489	0.09
ENSG00000232490	0.105
ENSG00000232491	0.175
ENSG00000232492	0
ENSG00000232493	0.25
ENSG00000232494	0
ENSG00000232496	0.095
ENSG00000232497	0
ENSG00000232499	1.83
ENSG00000232500	0
ENSG00000232502	0.38
ENSG00000232503	0
ENSG00000232504	0
ENSG00000232508	0
ENSG00000232511	0
ENSG00000232512	0
ENSG00000232514	0
ENSG00000232515	0
ENSG00000232517	0.01
ENSG00000232518	0.385
ENSG00000232519	0
ENSG00000232520	0
ENSG00000232522	0
ENSG00000232524	0
ENSG00000232525	0
ENSG00000232526	0.41
ENSG00000232527	0.805
ENSG00000232528	0
ENSG00000232529	0
ENSG00000232530	0
ENSG00000232531	0.1
ENSG00000232533	3.005
ENSG00000232535	0
ENSG00000232536	0.35
ENSG00000232537	0
ENSG00000232539	0
ENSG00000232540	0.22
ENSG00000232542	0
ENSG00000232543	0
ENSG00000232545	1.525
ENSG00000232546	0
ENSG00000232548	0
ENSG00000232549	0
ENSG00000232551	0.035
ENSG00000232553	0
ENSG00000232554	0
ENSG00000232555	0
ENSG00000232556	0
ENSG00000232557	0
ENSG00000232558	0
ENSG00000232560	0
ENSG00000232562	0
ENSG00000232563	0
ENSG00000232564	0.94
ENSG00000232568	0.125
ENSG00000232573	10.035
ENSG00000232576	0
ENSG00000232578	0
ENSG00000232579	0.625
ENSG00000232581	0
ENSG00000232582	0
ENSG00000232583	0
ENSG00000232585	0
ENSG00000232586	1.785
ENSG00000232587	0.895
ENSG00000232590	0
ENSG00000232591	0.02
ENSG00000232593	5.82
ENSG00000232594	0
ENSG00000232595	0
ENSG00000232596	0
ENSG00000232597	0
ENSG00000232598	0
ENSG00000232599	0
ENSG00000232600	0.74
ENSG00000232601	0
ENSG00000232603	0
ENSG00000232604	0
ENSG00000232605	0
ENSG00000232606	0
ENSG00000232608	1.02
ENSG00000232610	0
ENSG00000232611	1.445
ENSG00000232612	0
ENSG00000232613	1.155
ENSG00000232614	0
ENSG00000232615	0.53
ENSG00000232617	0
ENSG00000232618	0.14
ENSG00000232620	0
ENSG00000232621	0
ENSG00000232622	0
ENSG00000232623	0.89
ENSG00000232624	0
ENSG00000232625	0
ENSG00000232626	0.355
ENSG00000232627	2.32
ENSG00000232628	0.515
ENSG00000232629	0
ENSG00000232630	2.375
ENSG00000232631	0.095
ENSG00000232633	0.16
ENSG00000232634	0
ENSG00000232636	0
ENSG00000232638	0.225
ENSG00000232640	0
ENSG00000232642	0
ENSG00000232643	0
ENSG00000232644	0
ENSG00000232645	1.675
ENSG00000232646	0
ENSG00000232647	0
ENSG00000232648	0.925
ENSG00000232650	0.19
ENSG00000232653	2.515
ENSG00000232654	3.285
ENSG00000232655	0
ENSG00000232656	2.91
ENSG00000232658	0
ENSG00000232661	0.325
ENSG00000232662	0.05
ENSG00000232663	0
ENSG00000232664	0
ENSG00000232665	0.075
ENSG00000232667	0
ENSG00000232668	0
ENSG00000232671	4
ENSG00000232672	0
ENSG00000232675	0
ENSG00000232676	0
ENSG00000232677	18.865
ENSG00000232678	0
ENSG00000232679	0.1
ENSG00000232680	0
ENSG00000232682	0.24
ENSG00000232684	0.05
ENSG00000232685	0
ENSG00000232687	0
ENSG00000232688	0
ENSG00000232690	0
ENSG00000232692	0
ENSG00000232693	0.115
ENSG00000232695	0
ENSG00000232696	0.27
ENSG00000232699	0.165
ENSG00000232701	0
ENSG00000232702	6.375
ENSG00000232706	0.145
ENSG00000232707	0
ENSG00000232709	0.465
ENSG00000232710	0.39
ENSG00000232712	0.445
ENSG00000232713	0.17
ENSG00000232714	0
ENSG00000232715	0
ENSG00000232716	0
ENSG00000232717	0
ENSG00000232718	0
ENSG00000232719	0
ENSG00000232721	0.295
ENSG00000232722	0
ENSG00000232723	0
ENSG00000232724	0
ENSG00000232725	0.065
ENSG00000232727	0.255
ENSG00000232728	0
ENSG00000232729	3.92
ENSG00000232730	0
ENSG00000232732	1.7
ENSG00000232734	0
ENSG00000232735	0
ENSG00000232736	0
ENSG00000232738	0
ENSG00000232739	0.225
ENSG00000232740	0
ENSG00000232742	0
ENSG00000232743	0
ENSG00000232744	0
ENSG00000232746	0.095
ENSG00000232747	0
ENSG00000232748	0.41
ENSG00000232749	0
ENSG00000232750	0.185
ENSG00000232751	0.21
ENSG00000232752	0.19
ENSG00000232754	0.185
ENSG00000232756	0.11
ENSG00000232757	0.325
ENSG00000232759	0
ENSG00000232760	0
ENSG00000232762	0.08
ENSG00000232764	0
ENSG00000232765	0
ENSG00000232766	0
ENSG00000232767	0.715
ENSG00000232768	6.77
ENSG00000232771	0
ENSG00000232772	0.05
ENSG00000232773	0
ENSG00000232774	0.46
ENSG00000232775	5.4
ENSG00000232777	0.515
ENSG00000232778	0.415
ENSG00000232780	0
ENSG00000232783	0
ENSG00000232786	0
ENSG00000232787	0
ENSG00000232788	0.765
ENSG00000232789	0
ENSG00000232790	0
ENSG00000232791	0
ENSG00000232792	1.19
ENSG00000232793	0
ENSG00000232794	0.08
ENSG00000232795	0.055
ENSG00000232797	0
ENSG00000232798	0.74
ENSG00000232799	0
ENSG00000232800	0
ENSG00000232801	0
ENSG00000232803	0.465
ENSG00000232805	0
ENSG00000232806	0
ENSG00000232807	0.41
ENSG00000232808	0
ENSG00000232809	0
ENSG00000232810	0.035
ENSG00000232811	0.72
ENSG00000232812	0
ENSG00000232813	0
ENSG00000232814	0.12
ENSG00000232815	2.175
ENSG00000232817	0
ENSG00000232818	1.075
ENSG00000232821	0.52
ENSG00000232823	0
ENSG00000232824	0.18
ENSG00000232825	0.065
ENSG00000232827	0.155
ENSG00000232828	0
ENSG00000232829	0
ENSG00000232830	0.2
ENSG00000232832	0.37
ENSG00000232834	0
ENSG00000232835	0
ENSG00000232837	0
ENSG00000232838	3.36
ENSG00000232841	0
ENSG00000232842	0
ENSG00000232843	0.075
ENSG00000232845	0
ENSG00000232846	0.065
ENSG00000232848	0
ENSG00000232849	0
ENSG00000232850	0.215
ENSG00000232851	0
ENSG00000232852	0
ENSG00000232853	0
ENSG00000232855	0.2
ENSG00000232857	0
ENSG00000232858	0
ENSG00000232859	1.055
ENSG00000232860	0.91
ENSG00000232862	0.325
ENSG00000232864	0
ENSG00000232867	0
ENSG00000232869	0
ENSG00000232871	0
ENSG00000232872	0.345
ENSG00000232873	0
ENSG00000232874	0
ENSG00000232875	0.505
ENSG00000232876	0.455
ENSG00000232878	0
ENSG00000232879	0
ENSG00000232880	0.535
ENSG00000232881	0
ENSG00000232882	2.47
ENSG00000232883	0.13
ENSG00000232884	0.105
ENSG00000232885	0.105
ENSG00000232886	0
ENSG00000232887	0
ENSG00000232888	0.125
ENSG00000232889	0
ENSG00000232891	0
ENSG00000232892	0.125
ENSG00000232893	0.505
ENSG00000232894	0
ENSG00000232895	0
ENSG00000232896	0
ENSG00000232897	0
ENSG00000232899	0
ENSG00000232900	0
ENSG00000232901	13.785
ENSG00000232903	0.45
ENSG00000232905	0
ENSG00000232906	1.39
ENSG00000232907	0.85
ENSG00000232908	0
ENSG00000232909	0
ENSG00000232910	0
ENSG00000232912	0.175
ENSG00000232913	0.425
ENSG00000232914	0
ENSG00000232915	0.09
ENSG00000232916	0.26
ENSG00000232917	0.235
ENSG00000232918	0
ENSG00000232920	0
ENSG00000232922	0
ENSG00000232924	0
ENSG00000232925	0
ENSG00000232926	1.06
ENSG00000232927	0
ENSG00000232928	0.39
ENSG00000232930	0.125
ENSG00000232931	29.375
ENSG00000232934	0.16
ENSG00000232935	0.235
ENSG00000232936	0.245
ENSG00000232937	0
ENSG00000232938	0
ENSG00000232939	0
ENSG00000232940	4.52
ENSG00000232943	0
ENSG00000232944	0
ENSG00000232946	1.975
ENSG00000232947	0
ENSG00000232948	0
ENSG00000232949	0
ENSG00000232950	0
ENSG00000232951	0
ENSG00000232952	0.035
ENSG00000232953	0.03
ENSG00000232954	0
ENSG00000232956	34.88
ENSG00000232958	0
ENSG00000232959	0
ENSG00000232963	0.21
ENSG00000232964	0
ENSG00000232965	0
ENSG00000232968	0
ENSG00000232969	0.7
ENSG00000232970	2.105
ENSG00000232971	0
ENSG00000232973	2.82
ENSG00000232975	0
ENSG00000232976	0
ENSG00000232977	0.3
ENSG00000232978	0.155
ENSG00000232979	0
ENSG00000232981	0
ENSG00000232982	0
ENSG00000232983	0
ENSG00000232985	0
ENSG00000232986	0
ENSG00000232987	0.13
ENSG00000232989	0
ENSG00000232990	0
ENSG00000232991	0
ENSG00000232992	0
ENSG00000232993	0
ENSG00000232994	0.165
ENSG00000232995	8.4
ENSG00000232998	0
ENSG00000232999	0
ENSG00000233002	0.125
ENSG00000233003	0
ENSG00000233005	0
ENSG00000233006	1.115
ENSG00000233007	0.025
ENSG00000233008	0.34
ENSG00000233009	0
ENSG00000233010	1.315
ENSG00000233011	0
ENSG00000233012	1.095
ENSG00000233013	1.07
ENSG00000233014	0
ENSG00000233015	0
ENSG00000233016	57.135
ENSG00000233017	0
ENSG00000233018	0
ENSG00000233020	0
ENSG00000233021	0.435
ENSG00000233024	35.965
ENSG00000233025	1.86
ENSG00000233026	0
ENSG00000233028	0
ENSG00000233029	0.01
ENSG00000233030	0.01
ENSG00000233031	0
ENSG00000233033	0
ENSG00000233036	0
ENSG00000233037	0
ENSG00000233038	0
ENSG00000233039	0
ENSG00000233040	0.285
ENSG00000233041	0
ENSG00000233044	0.15
ENSG00000233045	0.11
ENSG00000233047	0
ENSG00000233048	0
ENSG00000233050	0
ENSG00000233052	0
ENSG00000233055	0
ENSG00000233056	0.51
ENSG00000233057	0.11
ENSG00000233058	0.075
ENSG00000233060	0
ENSG00000233061	0.155
ENSG00000233063	0
ENSG00000233064	0
ENSG00000233067	0.04
ENSG00000233068	0
ENSG00000233069	0
ENSG00000233070	0
ENSG00000233071	0
ENSG00000233072	0.83
ENSG00000233073	0.25
ENSG00000233077	0.025
ENSG00000233078	0
ENSG00000233079	0.02
ENSG00000233080	3.235
ENSG00000233081	0.395
ENSG00000233082	0
ENSG00000233083	0
ENSG00000233084	0
ENSG00000233085	0
ENSG00000233086	0
ENSG00000233087	0.7
ENSG00000233090	0
ENSG00000233093	0
ENSG00000233096	0
ENSG00000233098	0.13
ENSG00000233099	0
ENSG00000233101	36.965
ENSG00000233103	0
ENSG00000233105	0
ENSG00000233106	0
ENSG00000233107	0
ENSG00000233108	0
ENSG00000233109	0
ENSG00000233110	0
ENSG00000233111	0.12
ENSG00000233114	0.31
ENSG00000233115	0
ENSG00000233117	0.055
ENSG00000233118	0
ENSG00000233120	0
ENSG00000233121	0.24
ENSG00000233122	0.935
ENSG00000233123	0.04
ENSG00000233124	0
ENSG00000233125	0
ENSG00000233126	0
ENSG00000233128	0
ENSG00000233129	0
ENSG00000233131	0.325
ENSG00000233132	0
ENSG00000233133	13.68
ENSG00000233134	0
ENSG00000233135	0
ENSG00000233136	0.015
ENSG00000233138	0
ENSG00000233139	0
ENSG00000233144	0.205
ENSG00000233145	0
ENSG00000233146	0.055
ENSG00000233148	0
ENSG00000233153	0
ENSG00000233154	0.14
ENSG00000233155	2.58
ENSG00000233156	0
ENSG00000233157	0.335
ENSG00000233158	0
ENSG00000233159	0
ENSG00000233162	0
ENSG00000233163	0.675
ENSG00000233167	0
ENSG00000233170	0.73
ENSG00000233173	0
ENSG00000233175	1.195
ENSG00000233176	0
ENSG00000233178	3.945
ENSG00000233179	0
ENSG00000233183	0.025
ENSG00000233184	6.325
ENSG00000233186	0.34
ENSG00000233189	0.14
ENSG00000233190	0
ENSG00000233191	0.04
ENSG00000233193	0
ENSG00000233196	0.09
ENSG00000233197	0
ENSG00000233198	0.26
ENSG00000233200	0
ENSG00000233203	1.415
ENSG00000233204	0
ENSG00000233205	0
ENSG00000233206	0
ENSG00000233208	0.045
ENSG00000233211	0
ENSG00000233214	0
ENSG00000233215	2.94
ENSG00000233216	0
ENSG00000233217	0
ENSG00000233219	0
ENSG00000233220	0.08
ENSG00000233221	0.065
ENSG00000233222	0.535
ENSG00000233223	9.32
ENSG00000233225	9.715
ENSG00000233228	0
ENSG00000233229	0
ENSG00000233230	0.795
ENSG00000233231	2.67
ENSG00000233232	2.35
ENSG00000233234	0
ENSG00000233235	0
ENSG00000233236	0
ENSG00000233237	3.19
ENSG00000233238	0
ENSG00000233242	0
ENSG00000233243	0
ENSG00000233246	0.885
ENSG00000233247	6.425
ENSG00000233248	0
ENSG00000233250	0.48
ENSG00000233251	0.095
ENSG00000233252	0
ENSG00000233254	0
ENSG00000233256	0
ENSG00000233258	0
ENSG00000233259	0
ENSG00000233260	0.24
ENSG00000233261	0
ENSG00000233262	0.175
ENSG00000233263	0
ENSG00000233264	1.02
ENSG00000233266	0.145
ENSG00000233268	0
ENSG00000233270	9.805
ENSG00000233271	0
ENSG00000233272	0
ENSG00000233273	0
ENSG00000233275	0
ENSG00000233276	149.075
ENSG00000233277	0.12
ENSG00000233278	0
ENSG00000233285	0
ENSG00000233286	0.19
ENSG00000233287	0.16
ENSG00000233288	0.05
ENSG00000233290	0
ENSG00000233291	0
ENSG00000233292	0
ENSG00000233293	0
ENSG00000233295	0
ENSG00000233296	0.65
ENSG00000233297	0.105
ENSG00000233299	0
ENSG00000233300	0
ENSG00000233301	0
ENSG00000233303	0.29
ENSG00000233304	0
ENSG00000233306	0
ENSG00000233307	0
ENSG00000233308	0.045
ENSG00000233309	0.085
ENSG00000233311	0
ENSG00000233313	0
ENSG00000233316	0
ENSG00000233318	0
ENSG00000233319	0
ENSG00000233321	0
ENSG00000233324	0.045
ENSG00000233325	0.43
ENSG00000233327	0
ENSG00000233328	0
ENSG00000233329	0
ENSG00000233330	0.19
ENSG00000233332	0
ENSG00000233333	0
ENSG00000233334	0.195
ENSG00000233335	0
ENSG00000233336	0
ENSG00000233337	2.575
ENSG00000233338	0
ENSG00000233339	0.29
ENSG00000233340	0.18
ENSG00000233342	0.055
ENSG00000233343	0.195
ENSG00000233347	0
ENSG00000233349	0
ENSG00000233351	0.11
ENSG00000233352	0
ENSG00000233353	0
ENSG00000233354	0
ENSG00000233355	0.325
ENSG00000233357	0
ENSG00000233358	0
ENSG00000233359	0
ENSG00000233360	0.14
ENSG00000233363	0.02
ENSG00000233365	0
ENSG00000233366	0
ENSG00000233367	0.095
ENSG00000233369	24.735
ENSG00000233370	0.05
ENSG00000233372	0
ENSG00000233376	0
ENSG00000233377	0
ENSG00000233378	0
ENSG00000233379	0
ENSG00000233380	0
ENSG00000233381	0
ENSG00000233382	0
ENSG00000233383	1.015
ENSG00000233384	0.18
ENSG00000233385	0
ENSG00000233387	0
ENSG00000233388	0.07
ENSG00000233392	0
ENSG00000233393	0.05
ENSG00000233395	0
ENSG00000233396	3.01
ENSG00000233397	0
ENSG00000233399	0
ENSG00000233401	0.25
ENSG00000233402	0.05
ENSG00000233403	0
ENSG00000233405	0.06
ENSG00000233406	0.22
ENSG00000233407	0
ENSG00000233408	0.045
ENSG00000233409	0
ENSG00000233410	0
ENSG00000233411	0
ENSG00000233412	0
ENSG00000233415	0.095
ENSG00000233416	0.515
ENSG00000233417	0
ENSG00000233419	0
ENSG00000233420	0
ENSG00000233421	0.44
ENSG00000233423	0
ENSG00000233424	0
ENSG00000233425	0
ENSG00000233426	16.505
ENSG00000233427	0.06
ENSG00000233428	0
ENSG00000233429	58.68
ENSG00000233430	0
ENSG00000233431	0
ENSG00000233432	0.15
ENSG00000233433	0.07
ENSG00000233435	1.195
ENSG00000233436	1.175
ENSG00000233437	0
ENSG00000233440	0
ENSG00000233441	0.04
ENSG00000233442	0
ENSG00000233444	0
ENSG00000233445	0
ENSG00000233446	0.045
ENSG00000233447	0
ENSG00000233448	0
ENSG00000233449	0
ENSG00000233451	0
ENSG00000233452	0.22
ENSG00000233454	0
ENSG00000233455	0
ENSG00000233456	0
ENSG00000233457	0
ENSG00000233459	0.04
ENSG00000233460	3.48
ENSG00000233461	70.735
ENSG00000233464	0
ENSG00000233467	0
ENSG00000233469	0.37
ENSG00000233470	0
ENSG00000233471	0.72
ENSG00000233472	0
ENSG00000233473	0
ENSG00000233476	1.705
ENSG00000233477	0
ENSG00000233478	0.075
ENSG00000233479	0
ENSG00000233480	0
ENSG00000233482	0
ENSG00000233483	0
ENSG00000233484	2.115
ENSG00000233485	0
ENSG00000233487	0.035
ENSG00000233489	0
ENSG00000233491	0
ENSG00000233492	0
ENSG00000233493	0.17
ENSG00000233494	0.4
ENSG00000233496	0.1
ENSG00000233497	0.065
ENSG00000233499	0
ENSG00000233502	0.21
ENSG00000233503	0
ENSG00000233508	0
ENSG00000233511	0
ENSG00000233514	1.655
ENSG00000233515	0.1
ENSG00000233516	0
ENSG00000233517	0
ENSG00000233518	0
ENSG00000233519	0.625
ENSG00000233521	0
ENSG00000233522	0
ENSG00000233523	1.185
ENSG00000233524	0.335
ENSG00000233526	0
ENSG00000233527	3.085
ENSG00000233528	0
ENSG00000233529	0
ENSG00000233531	0
ENSG00000233532	0
ENSG00000233533	0
ENSG00000233534	0
ENSG00000233535	0
ENSG00000233536	0
ENSG00000233537	0
ENSG00000233538	0.32
ENSG00000233539	0.07
ENSG00000233540	0.315
ENSG00000233541	0
ENSG00000233542	0.03
ENSG00000233543	0
ENSG00000233544	0
ENSG00000233545	0
ENSG00000233546	0
ENSG00000233547	0
ENSG00000233548	0
ENSG00000233549	0.215
ENSG00000233550	0
ENSG00000233551	0
ENSG00000233553	0
ENSG00000233554	0.145
ENSG00000233555	0
ENSG00000233557	0
ENSG00000233558	0.89
ENSG00000233559	0.685
ENSG00000233560	1.4
ENSG00000233562	0.09
ENSG00000233563	0
ENSG00000233565	0
ENSG00000233569	0
ENSG00000233570	0
ENSG00000233571	0
ENSG00000233574	0
ENSG00000233575	0
ENSG00000233576	0
ENSG00000233577	1.465
ENSG00000233578	0.66
ENSG00000233579	0.2
ENSG00000233581	0
ENSG00000233583	0.1
ENSG00000233585	0.17
ENSG00000233586	1.795
ENSG00000233587	0
ENSG00000233588	0.13
ENSG00000233589	2.895
ENSG00000233590	0
ENSG00000233593	6.54
ENSG00000233594	0.15
ENSG00000233595	0
ENSG00000233597	1.56
ENSG00000233601	0
ENSG00000233602	1.17
ENSG00000233603	1.395
ENSG00000233605	0
ENSG00000233606	0
ENSG00000233607	0
ENSG00000233608	4.08
ENSG00000233609	0
ENSG00000233610	0
ENSG00000233611	5.025
ENSG00000233613	1.025
ENSG00000233614	0
ENSG00000233615	0
ENSG00000233616	0
ENSG00000233619	0
ENSG00000233620	0
ENSG00000233621	0.285
ENSG00000233622	0.065
ENSG00000233623	0.175
ENSG00000233625	0.095
ENSG00000233626	0.99
ENSG00000233627	0.055
ENSG00000233632	0
ENSG00000233633	0
ENSG00000233634	0
ENSG00000233635	0.135
ENSG00000233639	4.5
ENSG00000233640	0
ENSG00000233642	0.025
ENSG00000233643	0
ENSG00000233644	0
ENSG00000233645	0
ENSG00000233646	0
ENSG00000233647	0.935
ENSG00000233648	0
ENSG00000233651	0.085
ENSG00000233652	0
ENSG00000233653	0
ENSG00000233654	0.19
ENSG00000233655	0
ENSG00000233656	0
ENSG00000233659	0
ENSG00000233661	0.195
ENSG00000233662	0.15
ENSG00000233663	0
ENSG00000233664	0.2
ENSG00000233665	0
ENSG00000233668	0.7
ENSG00000233670	0
ENSG00000233671	0
ENSG00000233672	0.75
ENSG00000233673	0.09
ENSG00000233674	0.495
ENSG00000233676	0
ENSG00000233677	0
ENSG00000233680	0.135
ENSG00000233681	0
ENSG00000233682	0
ENSG00000233683	0.34
ENSG00000233684	0.225
ENSG00000233685	0
ENSG00000233686	0
ENSG00000233688	0.1
ENSG00000233689	0
ENSG00000233690	0.45
ENSG00000233691	0
ENSG00000233693	0.205
ENSG00000233694	0.04
ENSG00000233695	0.05
ENSG00000233699	0
ENSG00000233701	0.02
ENSG00000233702	0
ENSG00000233703	0
ENSG00000233705	0.415
ENSG00000233706	0
ENSG00000233707	0
ENSG00000233708	0
ENSG00000233709	0
ENSG00000233710	0
ENSG00000233711	0
ENSG00000233712	0
ENSG00000233713	0
ENSG00000233714	0.065
ENSG00000233716	0.365
ENSG00000233717	0
ENSG00000233718	0
ENSG00000233719	0.83
ENSG00000233720	0
ENSG00000233721	0
ENSG00000233723	0.285
ENSG00000233724	0
ENSG00000233725	0.13
ENSG00000233727	0
ENSG00000233728	1.345
ENSG00000233729	0.17
ENSG00000233730	0
ENSG00000233732	0
ENSG00000233733	0.64
ENSG00000233735	0
ENSG00000233737	0
ENSG00000233739	0
ENSG00000233740	0
ENSG00000233741	0
ENSG00000233746	0
ENSG00000233747	0
ENSG00000233750	0.27
ENSG00000233751	0.1
ENSG00000233752	0
ENSG00000233754	0
ENSG00000233755	0
ENSG00000233756	0
ENSG00000233757	2.29
ENSG00000233760	0
ENSG00000233762	0
